Time(s),0.00Hz_DB_like,0.00Hz_Power,0.00Hz_SNR(dB),86.13Hz_DB_like,86.13Hz_Power,86.13Hz_SNR(dB),172.27Hz_DB_like,172.27Hz_Power,172.27Hz_SNR(dB),258.40Hz_DB_like,258.40Hz_Power,258.40Hz_SNR(dB),344.53Hz_DB_like,344.53Hz_Power,344.53Hz_SNR(dB),430.66Hz_DB_like,430.66Hz_Power,430.66Hz_SNR(dB),516.80Hz_DB_like,516.80Hz_Power,516.80Hz_SNR(dB),602.93Hz_DB_like,602.93Hz_Power,602.93Hz_SNR(dB),689.06Hz_DB_like,689.06Hz_Power,689.06Hz_SNR(dB),775.20Hz_DB_like,775.20Hz_Power,775.20Hz_SNR(dB),861.33Hz_DB_like,861.33Hz_Power,861.33Hz_SNR(dB),947.46Hz_DB_like,947.46Hz_Power,947.46Hz_SNR(dB),1033.59Hz_DB_like,1033.59Hz_Power,1033.59Hz_SNR(dB),1119.73Hz_DB_like,1119.73Hz_Power,1119.73Hz_SNR(dB),1205.86Hz_DB_like,1205.86Hz_Power,1205.86Hz_SNR(dB),1291.99Hz_DB_like,1291.99Hz_Power,1291.99Hz_SNR(dB),1378.12Hz_DB_like,1378.12Hz_Power,1378.12Hz_SNR(dB),1464.26Hz_DB_like,1464.26Hz_Power,1464.26Hz_SNR(dB),1550.39Hz_DB_like,1550.39Hz_Power,1550.39Hz_SNR(dB),1636.52Hz_DB_like,1636.52Hz_Power,1636.52Hz_SNR(dB),1722.66Hz_DB_like,1722.66Hz_Power,1722.66Hz_SNR(dB),1808.79Hz_DB_like,1808.79Hz_Power,1808.79Hz_SNR(dB),1894.92Hz_DB_like,1894.92Hz_Power,1894.92Hz_SNR(dB),1981.05Hz_DB_like,1981.05Hz_Power,1981.05Hz_SNR(dB),2067.19Hz_DB_like,2067.19Hz_Power,2067.19Hz_SNR(dB),2153.32Hz_DB_like,2153.32Hz_Power,2153.32Hz_SNR(dB),2239.45Hz_DB_like,2239.45Hz_Power,2239.45Hz_SNR(dB),2325.59Hz_DB_like,2325.59Hz_Power,2325.59Hz_SNR(dB),2411.72Hz_DB_like,2411.72Hz_Power,2411.72Hz_SNR(dB),2497.85Hz_DB_like,2497.85Hz_Power,2497.85Hz_SNR(dB),2583.98Hz_DB_like,2583.98Hz_Power,2583.98Hz_SNR(dB),2670.12Hz_DB_like,2670.12Hz_Power,2670.12Hz_SNR(dB),2756.25Hz_DB_like,2756.25Hz_Power,2756.25Hz_SNR(dB),2842.38Hz_DB_like,2842.38Hz_Power,2842.38Hz_SNR(dB),2928.52Hz_DB_like,2928.52Hz_Power,2928.52Hz_SNR(dB),3014.65Hz_DB_like,3014.65Hz_Power,3014.65Hz_SNR(dB),3100.78Hz_DB_like,3100.78Hz_Power,3100.78Hz_SNR(dB),3186.91Hz_DB_like,3186.91Hz_Power,3186.91Hz_SNR(dB),3273.05Hz_DB_like,3273.05Hz_Power,3273.05Hz_SNR(dB),3359.18Hz_DB_like,3359.18Hz_Power,3359.18Hz_SNR(dB),3445.31Hz_DB_like,3445.31Hz_Power,3445.31Hz_SNR(dB),3531.45Hz_DB_like,3531.45Hz_Power,3531.45Hz_SNR(dB),3617.58Hz_DB_like,3617.58Hz_Power,3617.58Hz_SNR(dB),3703.71Hz_DB_like,3703.71Hz_Power,3703.71Hz_SNR(dB),3789.84Hz_DB_like,3789.84Hz_Power,3789.84Hz_SNR(dB),3875.98Hz_DB_like,3875.98Hz_Power,3875.98Hz_SNR(dB),3962.11Hz_DB_like,3962.11Hz_Power,3962.11Hz_SNR(dB),4048.24Hz_DB_like,4048.24Hz_Power,4048.24Hz_SNR(dB),4134.38Hz_DB_like,4134.38Hz_Power,4134.38Hz_SNR(dB),4220.51Hz_DB_like,4220.51Hz_Power,4220.51Hz_SNR(dB),4306.64Hz_DB_like,4306.64Hz_Power,4306.64Hz_SNR(dB),4392.77Hz_DB_like,4392.77Hz_Power,4392.77Hz_SNR(dB),4478.91Hz_DB_like,4478.91Hz_Power,4478.91Hz_SNR(dB),4565.04Hz_DB_like,4565.04Hz_Power,4565.04Hz_SNR(dB),4651.17Hz_DB_like,4651.17Hz_Power,4651.17Hz_SNR(dB),4737.30Hz_DB_like,4737.30Hz_Power,4737.30Hz_SNR(dB),4823.44Hz_DB_like,4823.44Hz_Power,4823.44Hz_SNR(dB),4909.57Hz_DB_like,4909.57Hz_Power,4909.57Hz_SNR(dB),4995.70Hz_DB_like,4995.70Hz_Power,4995.70Hz_SNR(dB),5081.84Hz_DB_like,5081.84Hz_Power,5081.84Hz_SNR(dB),5167.97Hz_DB_like,5167.97Hz_Power,5167.97Hz_SNR(dB),5254.10Hz_DB_like,5254.10Hz_Power,5254.10Hz_SNR(dB),5340.23Hz_DB_like,5340.23Hz_Power,5340.23Hz_SNR(dB),5426.37Hz_DB_like,5426.37Hz_Power,5426.37Hz_SNR(dB),5512.50Hz_DB_like,5512.50Hz_Power,5512.50Hz_SNR(dB),5598.63Hz_DB_like,5598.63Hz_Power,5598.63Hz_SNR(dB),5684.77Hz_DB_like,5684.77Hz_Power,5684.77Hz_SNR(dB),5770.90Hz_DB_like,5770.90Hz_Power,5770.90Hz_SNR(dB),5857.03Hz_DB_like,5857.03Hz_Power,5857.03Hz_SNR(dB),5943.16Hz_DB_like,5943.16Hz_Power,5943.16Hz_SNR(dB),6029.30Hz_DB_like,6029.30Hz_Power,6029.30Hz_SNR(dB),6115.43Hz_DB_like,6115.43Hz_Power,6115.43Hz_SNR(dB),6201.56Hz_DB_like,6201.56Hz_Power,6201.56Hz_SNR(dB),6287.70Hz_DB_like,6287.70Hz_Power,6287.70Hz_SNR(dB),6373.83Hz_DB_like,6373.83Hz_Power,6373.83Hz_SNR(dB),6459.96Hz_DB_like,6459.96Hz_Power,6459.96Hz_SNR(dB),6546.09Hz_DB_like,6546.09Hz_Power,6546.09Hz_SNR(dB),6632.23Hz_DB_like,6632.23Hz_Power,6632.23Hz_SNR(dB),6718.36Hz_DB_like,6718.36Hz_Power,6718.36Hz_SNR(dB),6804.49Hz_DB_like,6804.49Hz_Power,6804.49Hz_SNR(dB),6890.62Hz_DB_like,6890.62Hz_Power,6890.62Hz_SNR(dB),6976.76Hz_DB_like,6976.76Hz_Power,6976.76Hz_SNR(dB),7062.89Hz_DB_like,7062.89Hz_Power,7062.89Hz_SNR(dB),7149.02Hz_DB_like,7149.02Hz_Power,7149.02Hz_SNR(dB),7235.16Hz_DB_like,7235.16Hz_Power,7235.16Hz_SNR(dB),7321.29Hz_DB_like,7321.29Hz_Power,7321.29Hz_SNR(dB),7407.42Hz_DB_like,7407.42Hz_Power,7407.42Hz_SNR(dB),7493.55Hz_DB_like,7493.55Hz_Power,7493.55Hz_SNR(dB),7579.69Hz_DB_like,7579.69Hz_Power,7579.69Hz_SNR(dB),7665.82Hz_DB_like,7665.82Hz_Power,7665.82Hz_SNR(dB),7751.95Hz_DB_like,7751.95Hz_Power,7751.95Hz_SNR(dB),7838.09Hz_DB_like,7838.09Hz_Power,7838.09Hz_SNR(dB),7924.22Hz_DB_like,7924.22Hz_Power,7924.22Hz_SNR(dB),8010.35Hz_DB_like,8010.35Hz_Power,8010.35Hz_SNR(dB),8096.48Hz_DB_like,8096.48Hz_Power,8096.48Hz_SNR(dB),8182.62Hz_DB_like,8182.62Hz_Power,8182.62Hz_SNR(dB),8268.75Hz_DB_like,8268.75Hz_Power,8268.75Hz_SNR(dB),8354.88Hz_DB_like,8354.88Hz_Power,8354.88Hz_SNR(dB),8441.02Hz_DB_like,8441.02Hz_Power,8441.02Hz_SNR(dB),8527.15Hz_DB_like,8527.15Hz_Power,8527.15Hz_SNR(dB),8613.28Hz_DB_like,8613.28Hz_Power,8613.28Hz_SNR(dB),8699.41Hz_DB_like,8699.41Hz_Power,8699.41Hz_SNR(dB),8785.55Hz_DB_like,8785.55Hz_Power,8785.55Hz_SNR(dB),8871.68Hz_DB_like,8871.68Hz_Power,8871.68Hz_SNR(dB),8957.81Hz_DB_like,8957.81Hz_Power,8957.81Hz_SNR(dB),9043.95Hz_DB_like,9043.95Hz_Power,9043.95Hz_SNR(dB),9130.08Hz_DB_like,9130.08Hz_Power,9130.08Hz_SNR(dB),9216.21Hz_DB_like,9216.21Hz_Power,9216.21Hz_SNR(dB),9302.34Hz_DB_like,9302.34Hz_Power,9302.34Hz_SNR(dB),9388.48Hz_DB_like,9388.48Hz_Power,9388.48Hz_SNR(dB),9474.61Hz_DB_like,9474.61Hz_Power,9474.61Hz_SNR(dB),9560.74Hz_DB_like,9560.74Hz_Power,9560.74Hz_SNR(dB),9646.88Hz_DB_like,9646.88Hz_Power,9646.88Hz_SNR(dB),9733.01Hz_DB_like,9733.01Hz_Power,9733.01Hz_SNR(dB),9819.14Hz_DB_like,9819.14Hz_Power,9819.14Hz_SNR(dB),9905.27Hz_DB_like,9905.27Hz_Power,9905.27Hz_SNR(dB),9991.41Hz_DB_like,9991.41Hz_Power,9991.41Hz_SNR(dB),10077.54Hz_DB_like,10077.54Hz_Power,10077.54Hz_SNR(dB),10163.67Hz_DB_like,10163.67Hz_Power,10163.67Hz_SNR(dB),10249.80Hz_DB_like,10249.80Hz_Power,10249.80Hz_SNR(dB),10335.94Hz_DB_like,10335.94Hz_Power,10335.94Hz_SNR(dB),10422.07Hz_DB_like,10422.07Hz_Power,10422.07Hz_SNR(dB),10508.20Hz_DB_like,10508.20Hz_Power,10508.20Hz_SNR(dB),10594.34Hz_DB_like,10594.34Hz_Power,10594.34Hz_SNR(dB),10680.47Hz_DB_like,10680.47Hz_Power,10680.47Hz_SNR(dB),10766.60Hz_DB_like,10766.60Hz_Power,10766.60Hz_SNR(dB),10852.73Hz_DB_like,10852.73Hz_Power,10852.73Hz_SNR(dB),10938.87Hz_DB_like,10938.87Hz_Power,10938.87Hz_SNR(dB),11025.00Hz_DB_like,11025.00Hz_Power,11025.00Hz_SNR(dB)
0.005805,0.000005,0.000000,28.585878,0.000043,0.000000,21.260877,0.000035,0.000000,21.971792,0.000006,0.000000,24.974529,0.000086,0.000000,28.678526,0.000094,0.000000,32.961249,0.000034,0.000000,28.096238,0.000044,0.000000,35.035969,0.000038,0.000000,33.774841,0.000008,0.000000,37.350441,0.000008,0.000000,36.876762,0.000001,0.000000,34.728546,0.000005,0.000000,33.680809,0.000015,0.000000,30.925410,0.000022,0.000000,30.954030,0.000005,0.000000,29.695965,0.000015,0.000000,35.210186,0.000003,0.000000,31.989148,0.000008,0.000000,34.078161,0.000032,0.000000,36.326399,0.000022,0.000000,33.928788,0.000004,0.000000,36.173472,0.000013,0.000000,36.535840,0.000045,0.000000,36.110711,0.000027,0.000000,36.447409,0.000009,0.000000,37.084709,0.000008,0.000000,35.457909,0.000006,0.000000,36.883645,0.000019,0.000000,37.181941,0.000002,0.000000,35.934059,0.000009,0.000000,36.077908,0.000007,0.000000,36.549131,0.000003,0.000000,36.034592,0.000009,0.000000,36.040766,0.000016,0.000000,35.419357,0.000018,0.000000,36.041627,0.000028,0.000000,35.977264,0.000064,0.000000,35.634185,0.000030,0.000000,35.498645,0.000036,0.000000,35.817540,0.000032,0.000000,37.745670,0.000053,0.000000,37.008414,0.000007,0.000000,36.589761,0.000014,0.000000,36.693048,0.000026,0.000000,36.507783,0.000003,0.000000,36.685582,0.000020,0.000000,36.076070,0.000027,0.000000,36.405206,0.000013,0.000000,36.848991,0.000008,0.000000,36.050632,0.000001,0.000000,35.892422,0.000007,0.000000,36.237744,0.000025,0.000000,36.304836,0.000003,0.000000,36.126657,0.000012,0.000000,36.172466,0.000007,0.000000,36.220135,0.000000,0.000000,36.583704,0.000015,0.000000,36.409938,0.000005,0.000000,36.283877,0.000018,0.000000,36.268852,0.000031,0.000000,36.294950,0.000003,0.000000,36.019490,0.000012,0.000000,36.152384,0.000028,0.000000,36.114853,0.000016,0.000000,36.445309,0.000010,0.000000,36.238601,0.000045,0.000000,36.144723,0.000055,0.000000,36.268069,0.000035,0.000000,36.607993,0.000002,0.000000,36.456578,0.000017,0.000000,36.272273,0.000014,0.000000,35.994274,0.000003,0.000000,36.241301,0.000004,0.000000,35.982901,0.000014,0.000000,36.021138,0.000018,0.000000,36.169031,0.000010,0.000000,36.230604,0.000020,0.000000,36.055858,0.000029,0.000000,36.198540,0.000043,0.000000,35.803504,0.000017,0.000000,35.773110,0.000004,0.000000,36.024805,0.000006,0.000000,35.965817,0.000008,0.000000,34.911863,0.000018,0.000000,34.872913,0.000008,0.000000,34.723654,0.000013,0.000000,34.114055,0.000044,0.000000,33.028934,0.000045,0.000000,32.397360,0.000057,0.000000,33.561717,0.000026,0.000000,34.634675,0.000012,0.000000,35.603207,0.000022,0.000000,36.211193,0.000030,0.000000,36.580431,0.000012,0.000000,36.766770,0.000005,0.000000,36.833413,0.000010,0.000000,36.891642,0.000001,0.000000,37.073099,0.000002,0.000000,37.176820,0.000031,0.000000,37.291222,0.000039,0.000000,37.417005,0.000028,0.000000,37.549936,0.000028,0.000000,37.625701,0.000022,0.000000,37.667101,0.000016,0.000000,37.697531,0.000020,0.000000,37.668013,0.000027,0.000000,37.667351,0.000018,0.000000,37.677926,0.000002,0.000000,37.606988,0.000012,0.000000,37.649223,0.000015,0.000000,37.670784,0.000019,0.000000,37.678160,0.000016,0.000000,37.692412,0.000037,0.000000,37.695304,0.000052,0.000000,37.684782,0.000021,0.000000,37.668984,0.000028,0.000000,37.669943,0.000018,0.000000,37.658788,0.000006,0.000000,37.625215,0.000009,0.000000,37.680865,0.000019,0.000000,37.673847,0.000018,0.000000,37.678742,0.000002,0.000000,37.705911,0.000023,0.000000,37.696581,0.000008,0.000000,37.689954,0.000002,0.000000,37.678137,0.000027,0.000000,37.660666,0.000022,0.000000,37.682414,0.000006,0.000000,37.674795
0.055805,116.711855,13621.657169,28.585878,151.071884,22822.714280,21.260877,16.525329,273.086514,21.971792,7.311699,53.460940,24.974529,10.416392,108.501224,28.678526,18.128250,328.633434,32.961249,14.242733,202.855434,28.096238,4.119394,16.969404,35.035969,2.149339,4.619657,33.774841,0.749478,0.561717,37.350441,1.904236,3.626115,36.876762,2.792588,7.798547,34.728546,0.550870,0.303458,33.680809,0.690634,0.476976,30.925410,1.748569,3.057494,30.954030,0.895865,0.802575,29.695965,1.085578,1.178479,35.210186,1.547997,2.396294,31.989148,0.618234,0.382213,34.078161,0.383283,0.146906,36.326399,0.094077,0.008850,33.928788,0.130242,0.016963,36.173472,0.258803,0.066979,36.535840,0.156145,0.024381,36.110711,0.142184,0.020216,36.447409,0.290259,0.084250,37.084709,0.141904,0.020137,35.457909,0.192976,0.037240,36.883645,0.637618,0.406556,37.181941,0.489354,0.239467,35.934059,0.141542,0.020034,36.077908,0.068346,0.004671,36.549131,0.077587,0.006020,36.034592,0.079605,0.006337,36.040766,0.032962,0.001087,35.419357,0.014583,0.000213,36.041627,0.061861,0.003827,35.977264,0.085424,0.007297,35.634185,0.087380,0.007635,35.498645,0.021012,0.000442,35.817540,0.037122,0.001378,37.745670,0.008360,0.000070,37.008414,0.036492,0.001332,36.589761,0.065643,0.004309,36.693048,0.011870,0.000141,36.507783,0.020915,0.000437,36.685582,0.041872,0.001753,36.076070,0.086953,0.007561,36.405206,0.064838,0.004204,36.848991,0.032956,0.001086,36.050632,0.061526,0.003785,35.892422,0.030217,0.000913,36.237744,0.023553,0.000555,36.304836,0.045300,0.002052,36.126657,0.017559,0.000308,36.172466,0.012104,0.000147,36.220135,0.011711,0.000137,36.583704,0.013724,0.000188,36.409938,0.002917,0.000009,36.283877,0.010520,0.000111,36.268852,0.003623,0.000013,36.294950,0.005029,0.000025,36.019490,0.009176,0.000084,36.152384,0.011795,0.000139,36.114853,0.014582,0.000213,36.445309,0.009484,0.000090,36.238601,0.006303,0.000040,36.144723,0.005947,0.000035,36.268069,0.002143,0.000005,36.607993,0.000712,0.000001,36.456578,0.008786,0.000077,36.272273,0.014318,0.000205,35.994274,0.001919,0.000004,36.241301,0.005728,0.000033,35.982901,0.001807,0.000003,36.021138,0.003659,0.000013,36.169031,0.004583,0.000021,36.230604,0.010377,0.000108,36.055858,0.010160,0.000103,36.198540,0.008246,0.000068,35.803504,0.006242,0.000039,35.773110,0.010646,0.000113,36.024805,0.018968,0.000360,35.965817,0.014672,0.000215,34.911863,0.016934,0.000287,34.872913,0.011433,0.000131,34.723654,0.007109,0.000051,34.114055,0.004849,0.000024,33.028934,0.001094,0.000001,32.397360,0.001148,0.000001,33.561717,0.000680,0.000000,34.634675,0.000449,0.000000,35.603207,0.000833,0.000001,36.211193,0.000566,0.000000,36.580431,0.000564,0.000000,36.766770,0.000301,0.000000,36.833413,0.000198,0.000000,36.891642,0.000151,0.000000,37.073099,0.000146,0.000000,37.176820,0.000219,0.000000,37.291222,0.000147,0.000000,37.417005,0.000064,0.000000,37.549936,0.000089,0.000000,37.625701,0.000054,0.000000,37.667101,0.000018,0.000000,37.697531,0.000002,0.000000,37.668013,0.000016,0.000000,37.667351,0.000023,0.000000,37.677926,0.000007,0.000000,37.606988,0.000009,0.000000,37.649223,0.000008,0.000000,37.670784,0.000008,0.000000,37.678160,0.000013,0.000000,37.692412,0.000013,0.000000,37.695304,0.000011,0.000000,37.684782,0.000034,0.000000,37.668984,0.000034,0.000000,37.669943,0.000061,0.000000,37.658788,0.000041,0.000000,37.625215,0.000024,0.000000,37.680865,0.000031,0.000000,37.673847,0.000009,0.000000,37.678742,0.000011,0.000000,37.705911,0.000021,0.000000,37.696581,0.000013,0.000000,37.689954,0.000006,0.000000,37.678137,0.000018,0.000000,37.660666,0.000006,0.000000,37.682414,0.000007,0.000000,37.674795
0.105805,42.600082,1814.767026,28.585878,73.474127,5398.447270,21.260877,39.281029,1542.999242,21.971792,7.019223,49.269497,24.974529,9.398758,88.336645,28.678526,3.946522,15.575036,32.961249,9.901437,98.038450,28.096238,6.336163,40.146962,35.035969,3.477036,12.089777,33.774841,0.716252,0.513017,37.350441,1.099686,1.209310,36.876762,6.487386,42.086180,34.728546,5.245114,27.511220,33.680809,1.267028,1.605360,30.925410,1.163272,1.353201,30.954030,0.484504,0.234745,29.695965,0.952870,0.907962,35.210186,0.315172,0.099333,31.989148,0.275543,0.075924,34.078161,0.440316,0.193878,36.326399,0.239137,0.057187,33.928788,0.520221,0.270630,36.173472,0.674474,0.454915,36.535840,0.614415,0.377506,36.110711,0.184631,0.034089,36.447409,0.063509,0.004033,37.084709,0.154565,0.023890,35.457909,0.280395,0.078622,36.883645,0.666366,0.444044,37.181941,0.290940,0.084646,35.934059,0.151267,0.022882,36.077908,0.069009,0.004762,36.549131,0.068443,0.004684,36.034592,0.082749,0.006847,36.040766,0.020859,0.000435,35.419357,0.014280,0.000204,36.041627,0.064772,0.004195,35.977264,0.074683,0.005577,35.634185,0.020914,0.000437,35.498645,0.016553,0.000274,35.817540,0.040605,0.001649,37.745670,0.040990,0.001680,37.008414,0.051195,0.002621,36.589761,0.064064,0.004104,36.693048,0.068221,0.004654,36.507783,0.015256,0.000233,36.685582,0.007765,0.000060,36.076070,0.041970,0.001761,36.405206,0.038475,0.001480,36.848991,0.013194,0.000174,36.050632,0.010058,0.000101,35.892422,0.047715,0.002277,36.237744,0.023014,0.000530,36.304836,0.022589,0.000510,36.126657,0.014932,0.000223,36.172466,0.007337,0.000054,36.220135,0.003320,0.000011,36.583704,0.010112,0.000102,36.409938,0.009594,0.000092,36.283877,0.016406,0.000269,36.268852,0.006282,0.000039,36.294950,0.006682,0.000045,36.019490,0.008176,0.000067,36.152384,0.004163,0.000017,36.114853,0.018892,0.000357,36.445309,0.011848,0.000140,36.238601,0.003741,0.000014,36.144723,0.011942,0.000143,36.268069,0.010232,0.000105,36.607993,0.002742,0.000008,36.456578,0.002899,0.000008,36.272273,0.000734,0.000001,35.994274,0.003839,0.000015,36.241301,0.002920,0.000009,35.982901,0.002741,0.000008,36.021138,0.004883,0.000024,36.169031,0.004467,0.000020,36.230604,0.002288,0.000005,36.055858,0.002434,0.000006,36.198540,0.004531,0.000021,35.803504,0.005189,0.000027,35.773110,0.001816,0.000003,36.024805,0.007805,0.000061,35.965817,0.001549,0.000002,34.911863,0.005036,0.000025,34.872913,0.002513,0.000006,34.723654,0.001290,0.000002,34.114055,0.004638,0.000022,33.028934,0.001417,0.000002,32.397360,0.000088,0.000000,33.561717,0.000985,0.000001,34.634675,0.000455,0.000000,35.603207,0.000112,0.000000,36.211193,0.000457,0.000000,36.580431,0.000155,0.000000,36.766770,0.000222,0.000000,36.833413,0.000216,0.000000,36.891642,0.000024,0.000000,37.073099,0.000073,0.000000,37.176820,0.000137,0.000000,37.291222,0.000081,0.000000,37.417005,0.000039,0.000000,37.549936,0.000063,0.000000,37.625701,0.000037,0.000000,37.667101,0.000017,0.000000,37.697531,0.000002,0.000000,37.668013,0.000011,0.000000,37.667351,0.000044,0.000000,37.677926,0.000020,0.000000,37.606988,0.000004,0.000000,37.649223,0.000011,0.000000,37.670784,0.000003,0.000000,37.678160,0.000016,0.000000,37.692412,0.000032,0.000000,37.695304,0.000007,0.000000,37.684782,0.000020,0.000000,37.668984,0.000023,0.000000,37.669943,0.000007,0.000000,37.658788,0.000015,0.000000,37.625215,0.000014,0.000000,37.680865,0.000008,0.000000,37.673847,0.000008,0.000000,37.678742,0.000024,0.000000,37.705911,0.000037,0.000000,37.696581,0.000004,0.000000,37.689954,0.000039,0.000000,37.678137,0.000025,0.000000,37.660666,0.000008,0.000000,37.682414,0.000013,0.000000,37.674795
0.155805,222.130881,49342.128198,28.585878,217.607249,47352.914677,21.260877,64.955236,4219.182675,21.971792,7.018130,49.254144,24.974529,0.405586,0.164500,28.678526,2.474545,6.123372,32.961249,0.869655,0.756300,28.096238,1.852850,3.433054,35.035969,2.736191,7.486742,33.774841,1.258490,1.583797,37.350441,1.334778,1.781633,36.876762,2.296051,5.271851,34.728546,0.757217,0.573378,33.680809,0.321606,0.103430,30.925410,0.326882,0.106852,30.954030,0.501477,0.251480,29.695965,0.139101,0.019349,35.210186,0.053282,0.002839,31.989148,0.095029,0.009031,34.078161,0.134281,0.018031,36.326399,0.709271,0.503065,33.928788,2.681941,7.192806,36.173472,2.616482,6.845980,36.535840,1.457443,2.124141,36.110711,0.529555,0.280428,36.447409,0.107362,0.011527,37.084709,0.104135,0.010844,35.457909,0.068247,0.004658,36.883645,0.031723,0.001006,37.181941,0.051602,0.002663,35.934059,0.016864,0.000284,36.077908,0.036736,0.001350,36.549131,0.035605,0.001268,36.034592,0.016727,0.000280,36.040766,0.028055,0.000787,35.419357,0.015159,0.000230,36.041627,0.004251,0.000018,35.977264,0.008192,0.000067,35.634185,0.082903,0.006873,35.498645,0.059952,0.003594,35.817540,0.017527,0.000307,37.745670,0.027643,0.000764,37.008414,0.029927,0.000896,36.589761,0.080465,0.006475,36.693048,0.168636,0.028438,36.507783,0.178963,0.032028,36.685582,0.078787,0.006207,36.076070,0.051222,0.002624,36.405206,0.104568,0.010934,36.848991,0.103840,0.010783,36.050632,0.039838,0.001587,35.892422,0.012749,0.000163,36.237744,0.025182,0.000634,36.304836,0.007026,0.000049,36.126657,0.008454,0.000071,36.172466,0.015836,0.000251,36.220135,0.011848,0.000140,36.583704,0.011274,0.000127,36.409938,0.020834,0.000434,36.283877,0.021557,0.000465,36.268852,0.008209,0.000067,36.294950,0.015223,0.000232,36.019490,0.016426,0.000270,36.152384,0.005392,0.000029,36.114853,0.011503,0.000132,36.445309,0.010873,0.000118,36.238601,0.012853,0.000165,36.144723,0.009072,0.000082,36.268069,0.001352,0.000002,36.607993,0.003187,0.000010,36.456578,0.005256,0.000028,36.272273,0.006646,0.000044,35.994274,0.003773,0.000014,36.241301,0.002751,0.000008,35.982901,0.004867,0.000024,36.021138,0.002671,0.000007,36.169031,0.008113,0.000066,36.230604,0.008045,0.000065,36.055858,0.003878,0.000015,36.198540,0.004397,0.000019,35.803504,0.008740,0.000076,35.773110,0.004838,0.000023,36.024805,0.004491,0.000020,35.965817,0.007371,0.000054,34.911863,0.006996,0.000049,34.872913,0.004638,0.000022,34.723654,0.002612,0.000007,34.114055,0.001920,0.000004,33.028934,0.000108,0.000000,32.397360,0.001578,0.000002,33.561717,0.000712,0.000001,34.634675,0.000692,0.000000,35.603207,0.000630,0.000000,36.211193,0.000232,0.000000,36.580431,0.000476,0.000000,36.766770,0.000311,0.000000,36.833413,0.000208,0.000000,36.891642,0.000239,0.000000,37.073099,0.000022,0.000000,37.176820,0.000033,0.000000,37.291222,0.000044,0.000000,37.417005,0.000017,0.000000,37.549936,0.000012,0.000000,37.625701,0.000015,0.000000,37.667101,0.000001,0.000000,37.697531,0.000009,0.000000,37.668013,0.000015,0.000000,37.667351,0.000019,0.000000,37.677926,0.000027,0.000000,37.606988,0.000021,0.000000,37.649223,0.000006,0.000000,37.670784,0.000031,0.000000,37.678160,0.000018,0.000000,37.692412,0.000013,0.000000,37.695304,0.000036,0.000000,37.684782,0.000028,0.000000,37.668984,0.000049,0.000000,37.669943,0.000024,0.000000,37.658788,0.000009,0.000000,37.625215,0.000042,0.000000,37.680865,0.000014,0.000000,37.673847,0.000033,0.000000,37.678742,0.000057,0.000000,37.705911,0.000061,0.000000,37.696581,0.000076,0.000000,37.689954,0.000037,0.000000,37.678137,0.000005,0.000000,37.660666,0.000017,0.000000,37.682414,0.000024,0.000000,37.674795
